CT_CD,DO_NM,CT_NM,산업대분류CD,산업중분류CD,산업소분류CD,산업대분류명,산업중분류명,산업소분류명,조직형태,사업체구분,설립시기,소상공인수
44210,충남,서산시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,3,2,2000년이전,1
44210,충남,서산시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,3,2,2011,1
44210,충남,서산시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,3,3,2000년이전,3
44210,충남,서산시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,3,3,2011,1
44210,충남,서산시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2000년이전,3
44210,충남,서산시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2001,4
44210,충남,서산시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2004,1
44210,충남,서산시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2005,3
44210,충남,서산시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2006,2
44210,충남,서산시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2007,2
44210,충남,서산시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2008,1
44210,충남,서산시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2009,1
44210,충남,서산시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2011,4
44210,충남,서산시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2012,1
44210,충남,서산시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2013,1
44210,충남,서산시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2014,3
44210,충남,서산시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,5,1,2000년이전,1
44230,충남,논산시,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2000년이전,42
44230,충남,논산시,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2001,4
44230,충남,논산시,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2002,8
44230,충남,논산시,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2003,5
44230,충남,논산시,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2004,5
44230,충남,논산시,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2005,4
44230,충남,논산시,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2006,5
44230,충남,논산시,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2007,3
44230,충남,논산시,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2008,6
44230,충남,논산시,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2009,1
44230,충남,논산시,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2010,4
44230,충남,논산시,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2011,7
44230,충남,논산시,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2012,3
44230,충남,논산시,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2013,6
44230,충남,논산시,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2014,4
44230,충남,논산시,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,3,1,2014,1
44230,충남,논산시,Q,86,3,보건업 및 사회복지 서비스업(86~87),보건업,공중 보건 의료업,5,1,2000년이전,39
44230,충남,논산시,Q,86,9,보건업 및 사회복지 서비스업(86~87),보건업,기타 보건업,1,1,2008,1
44230,충남,논산시,Q,86,9,보건업 및 사회복지 서비스업(86~87),보건업,기타 보건업,1,1,2009,2
44230,충남,논산시,Q,86,9,보건업 및 사회복지 서비스업(86~87),보건업,기타 보건업,1,1,2011,1
44230,충남,논산시,Q,86,9,보건업 및 사회복지 서비스업(86~87),보건업,기타 보건업,1,1,2012,1
44230,충남,논산시,Q,86,9,보건업 및 사회복지 서비스업(86~87),보건업,기타 보건업,1,1,2013,1
44230,충남,논산시,Q,86,9,보건업 및 사회복지 서비스업(86~87),보건업,기타 보건업,1,1,2014,2
44230,충남,논산시,Q,86,9,보건업 및 사회복지 서비스업(86~87),보건업,기타 보건업,3,3,2004,1
44230,충남,논산시,Q,87,1,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,거주 복지시설 운영업,1,1,2006,1
44230,충남,논산시,Q,87,1,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,거주 복지시설 운영업,1,1,2010,1
44230,충남,논산시,Q,87,1,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,거주 복지시설 운영업,1,1,2012,1
44230,충남,논산시,Q,87,1,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,거주 복지시설 운영업,3,2,2011,1
44230,충남,논산시,Q,87,1,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,거주 복지시설 운영업,3,3,2000년이전,3
44230,충남,논산시,Q,87,1,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,거주 복지시설 운영업,4,1,2000년이전,2
44230,충남,논산시,Q,87,1,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,거주 복지시설 운영업,4,1,2003,1
44230,충남,논산시,Q,87,1,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,거주 복지시설 운영업,4,1,2005,2
44230,충남,논산시,Q,87,1,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,거주 복지시설 운영업,4,1,2010,1
44230,충남,논산시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2000년이전,2
44230,충남,논산시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2003,1
44230,충남,논산시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2006,2
44230,충남,논산시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2008,1
44230,충남,논산시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2009,1
44230,충남,논산시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2010,4
44230,충남,논산시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2011,3
44230,충남,논산시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2013,2
44230,충남,논산시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2014,4
44230,충남,논산시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,3,3,2000년이전,2
44230,충남,논산시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,3,3,2005,1
44230,충남,논산시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2000년이전,2
44230,충남,논산시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2002,1
44230,충남,논산시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2004,3
44230,충남,논산시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2005,2
44230,충남,논산시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2006,1
44230,충남,논산시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2007,3
44230,충남,논산시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2008,4
44230,충남,논산시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2009,3
44230,충남,논산시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2010,1
44230,충남,논산시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2012,2
44230,충남,논산시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2013,1
44230,충남,논산시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2014,1
44230,충남,논산시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,5,1,2000년이전,1
44230,충남,논산시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,5,1,2014,1
44250,충남,계룡시,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2000년이전,8
44250,충남,계룡시,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2001,1
44250,충남,계룡시,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2002,5
44250,충남,계룡시,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2003,1
44250,충남,계룡시,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2004,2
44250,충남,계룡시,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2005,1
44250,충남,계룡시,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2007,1
44250,충남,계룡시,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2008,1
44250,충남,계룡시,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2010,3
44250,충남,계룡시,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2011,4
44250,충남,계룡시,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2012,3
44250,충남,계룡시,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2013,1
44250,충남,계룡시,Q,86,3,보건업 및 사회복지 서비스업(86~87),보건업,공중 보건 의료업,5,1,2000년이전,1
44250,충남,계룡시,Q,86,3,보건업 및 사회복지 서비스업(86~87),보건업,공중 보건 의료업,5,1,2014,1
44250,충남,계룡시,Q,86,9,보건업 및 사회복지 서비스업(86~87),보건업,기타 보건업,1,1,2010,1
44250,충남,계룡시,Q,86,9,보건업 및 사회복지 서비스업(86~87),보건업,기타 보건업,1,1,2013,1
44250,충남,계룡시,Q,86,9,보건업 및 사회복지 서비스업(86~87),보건업,기타 보건업,1,1,2014,2
44250,충남,계룡시,Q,87,1,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,거주 복지시설 운영업,1,1,2012,2
44250,충남,계룡시,Q,87,1,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,거주 복지시설 운영업,1,1,2013,2
44250,충남,계룡시,Q,87,1,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,거주 복지시설 운영업,1,1,2014,1
44250,충남,계룡시,Q,87,1,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,거주 복지시설 운영업,3,3,2000년이전,1
44250,충남,계룡시,Q,87,1,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,거주 복지시설 운영업,4,1,2010,1
44250,충남,계룡시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2000년이전,1
44250,충남,계룡시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2006,1
44250,충남,계룡시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2010,1
44250,충남,계룡시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2011,2
44250,충남,계룡시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2012,3
44250,충남,계룡시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2013,2
44250,충남,계룡시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2014,2
44250,충남,계룡시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,3,3,2007,1
44250,충남,계룡시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,3,3,2012,1
44250,충남,계룡시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2000년이전,1
44250,충남,계룡시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2005,1
44250,충남,계룡시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2011,1
44250,충남,계룡시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2012,3
44270,충남,당진시,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2000년이전,19
44270,충남,당진시,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2001,2
44270,충남,당진시,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2002,5
44270,충남,당진시,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2003,2
44270,충남,당진시,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2004,1
44270,충남,당진시,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2005,6
44270,충남,당진시,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2006,6
44270,충남,당진시,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2007,6
44270,충남,당진시,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2008,5
44270,충남,당진시,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2009,2
44270,충남,당진시,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2010,4
44270,충남,당진시,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2011,7
44270,충남,당진시,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2012,14
44270,충남,당진시,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2013,17
44270,충남,당진시,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2014,9
44270,충남,당진시,Q,86,3,보건업 및 사회복지 서비스업(86~87),보건업,공중 보건 의료업,5,1,2000년이전,27
44270,충남,당진시,Q,86,3,보건업 및 사회복지 서비스업(86~87),보건업,공중 보건 의료업,5,1,2008,1
44270,충남,당진시,Q,86,9,보건업 및 사회복지 서비스업(86~87),보건업,기타 보건업,1,1,2010,1
44270,충남,당진시,Q,86,9,보건업 및 사회복지 서비스업(86~87),보건업,기타 보건업,1,1,2013,2
44270,충남,당진시,Q,86,9,보건업 및 사회복지 서비스업(86~87),보건업,기타 보건업,1,1,2014,3
44270,충남,당진시,Q,86,9,보건업 및 사회복지 서비스업(86~87),보건업,기타 보건업,4,1,2009,1
44270,충남,당진시,Q,87,1,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,거주 복지시설 운영업,1,1,2009,1
44270,충남,당진시,Q,87,1,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,거주 복지시설 운영업,1,1,2012,2
44270,충남,당진시,Q,87,1,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,거주 복지시설 운영업,4,1,2013,1
44270,충남,당진시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2000년이전,3
44270,충남,당진시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2003,1
44270,충남,당진시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2009,2
44270,충남,당진시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2010,2
44270,충남,당진시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2011,4
44270,충남,당진시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2012,8
44270,충남,당진시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2013,2
44270,충남,당진시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2014,1
44270,충남,당진시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,3,1,2011,1
44270,충남,당진시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,3,3,2013,1
44270,충남,당진시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2003,1
44270,충남,당진시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2007,2
44270,충남,당진시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2008,2
44270,충남,당진시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2009,1
44270,충남,당진시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2010,1
44270,충남,당진시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2011,4
44270,충남,당진시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2012,9
44270,충남,당진시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2013,2
44270,충남,당진시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2014,2
44270,충남,당진시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,5,1,2012,2
44270,충남,당진시,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,5,1,2014,1
44710,충남,금산군,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2000년이전,11
44710,충남,금산군,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2001,1
44710,충남,금산군,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2003,1
44710,충남,금산군,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2004,1
44710,충남,금산군,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2005,3
44710,충남,금산군,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2006,2
44710,충남,금산군,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2007,1
44710,충남,금산군,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2008,2
44710,충남,금산군,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2009,1
44710,충남,금산군,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2010,2
44710,충남,금산군,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2011,2
44710,충남,금산군,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2012,4
44710,충남,금산군,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2013,2
44710,충남,금산군,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2014,7
44710,충남,금산군,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,3,1,2002,1
44710,충남,금산군,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,3,2,2002,1
44710,충남,금산군,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,3,2,2011,1
44710,충남,금산군,Q,86,3,보건업 및 사회복지 서비스업(86~87),보건업,공중 보건 의료업,5,1,2000년이전,17
44710,충남,금산군,Q,86,9,보건업 및 사회복지 서비스업(86~87),보건업,기타 보건업,1,1,2009,2
44710,충남,금산군,Q,86,9,보건업 및 사회복지 서비스업(86~87),보건업,기타 보건업,1,1,2010,1
44710,충남,금산군,Q,86,9,보건업 및 사회복지 서비스업(86~87),보건업,기타 보건업,1,1,2014,1
44710,충남,금산군,Q,86,9,보건업 및 사회복지 서비스업(86~87),보건업,기타 보건업,4,1,2011,1
44710,충남,금산군,Q,87,1,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,거주 복지시설 운영업,1,1,2010,1
44710,충남,금산군,Q,87,1,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,거주 복지시설 운영업,3,3,2002,1
44710,충남,금산군,Q,87,1,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,거주 복지시설 운영업,4,1,2000년이전,2
44710,충남,금산군,Q,87,1,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,거주 복지시설 운영업,4,1,2006,1
44710,충남,금산군,Q,87,1,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,거주 복지시설 운영업,4,1,2013,1
44710,충남,금산군,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2002,1
44710,충남,금산군,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2003,1
44710,충남,금산군,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2009,1
44710,충남,금산군,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2010,1
44710,충남,금산군,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2011,2
44710,충남,금산군,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2012,2
44710,충남,금산군,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2013,2
44710,충남,금산군,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,3,3,2011,1
44710,충남,금산군,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,3,3,2012,1
44710,충남,금산군,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2000년이전,2
44710,충남,금산군,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2002,1
44710,충남,금산군,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2005,1
44710,충남,금산군,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2007,2
44710,충남,금산군,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2008,1
44710,충남,금산군,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2009,5
44710,충남,금산군,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2010,2
44710,충남,금산군,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2012,1
44710,충남,금산군,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,4,1,2014,1
44760,충남,부여군,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2000년이전,19
44760,충남,부여군,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2001,1
44760,충남,부여군,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2004,3
44760,충남,부여군,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2005,1
44760,충남,부여군,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2006,2
44760,충남,부여군,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2007,2
44760,충남,부여군,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2008,1
44760,충남,부여군,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2009,3
44760,충남,부여군,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2010,1
44760,충남,부여군,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2011,4
44760,충남,부여군,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2012,2
44760,충남,부여군,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,1,1,2014,3
44760,충남,부여군,Q,86,2,보건업 및 사회복지 서비스업(86~87),보건업,의원,3,3,2000년이전,1
44760,충남,부여군,Q,86,3,보건업 및 사회복지 서비스업(86~87),보건업,공중 보건 의료업,5,1,2000년이전,35
44760,충남,부여군,Q,86,9,보건업 및 사회복지 서비스업(86~87),보건업,기타 보건업,1,1,2010,2
44760,충남,부여군,Q,87,1,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,거주 복지시설 운영업,1,1,2014,1
44760,충남,부여군,Q,87,1,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,거주 복지시설 운영업,4,1,2000년이전,1
44760,충남,부여군,Q,87,1,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,거주 복지시설 운영업,4,1,2002,1
44760,충남,부여군,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2003,1
44760,충남,부여군,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2005,1
44760,충남,부여군,Q,87,2,보건업 및 사회복지 서비스업(86~87),사회복지 서비스업,비거주 복지시설 운영업,1,1,2007,2
